9063.9248046875,0.48,293.0936279296875
10442.5126953125,0.56,278.9397277832031
10557.0625,0.655,388.05572509765625
13240.7998046875,0.865,2381.896240234375
11110.6875,1.61,2010.376220703125
9813.6123046875,2.2,1282.11572265625
