13259.55078125,0.48,1518.023681640625
15868.2119140625,0.56,1853.5289306640625
18683.86328125,0.655,2385.64990234375
22080.04296875,0.865,2249.222412109375
24341.083984375,1.61,2497.1650390625
21795.216796875,2.2,2486.250244140625
