8590.2001953125,0.48,219.44723510742188
9981.0,0.56,299.2999572753906
9817.1669921875,0.655,585.205810546875
20048.333984375,0.865,1049.1038818359375
14671.43359375,1.61,758.5687866210938
11410.2998046875,2.2,799.609619140625
