10415.80078125,0.48,191.80316162109375
12192.9677734375,0.56,332.03045654296875
14016.06640625,0.655,430.67333984375
17928.283203125,0.865,496.6585998535156
20539.791015625,1.61,555.4697875976562
18435.39453125,2.2,740.798583984375
