11102.130859375,0.48,657.4478149414062
12773.4697265625,0.56,764.5027465820312
13955.826171875,0.655,991.2445678710938
16841.939453125,0.865,724.8451538085938
17453.46875,1.61,935.1585083007812
15963.3134765625,2.2,1023.6666870117188
